4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01 , 4.000000000000000222e-01
